date,poondi_inflow_total,poondi_outflow_total,cholavaram_inflow_total,cholavaram_outflow_total,redhills_inflow_total,redhills_outflow_total,chembarambakkam_inflow_total,chembarambakkam_outflow_total,veeranam_inflow_total,veeranam_outflow_total,thervoykandigai_inflow_total,thervoykandigai_outflow_total,poondi_net,cholavaram_net,redhills_net,chembar_net,veeranam_net,thervoy_net,city_supply,supply_index,anomaly_score,anomaly,water_stress_level,anomaly_norm,leak_probability,alert_level,supply_change
2023-09-08,610,80,48,25,536,189,429,140,0,124,0,22,530,23,347,289,-124,-22,1043,0.35032362459546923,0.01985057531645229,1,High Stress,0.7163474315111749,0.3443823196130316,LOW PRIORITY 🟢,1209.0
2023-09-09,560,410,22,25,317,189,105,140,0,124,0,22,150,-3,128,-35,-124,-22,94,0.2912621359223301,0.10384135405922018,1,High Stress,0.8944072422990933,0.36971002482900633,LOW PRIORITY 🟢,-949.0
2023-09-10,460,460,22,25,345,189,19,135,0,124,0,21,0,-3,156,-116,-124,-21,-108,0.27869056509833207,0.13608953143209873,1,High Stress,0.9627731325458773,0.36392015553683466,LOW PRIORITY 🟢,-202.0
2023-09-11,445,460,22,25,345,189,0,139,0,124,0,21,-15,-3,156,-139,-124,-21,-146,0.27632561613144135,0.13836231347344802,1,High Stress,0.967591413151231,0.36245148226728935,LOW PRIORITY 🟢,-38.0
2023-09-12,375,445,22,25,345,189,0,150,0,124,0,21,-70,-3,156,-150,-124,-21,-212,0.272218073188947,0.1370180020624719,1,High Stress,0.9647414832058075,0.36495788872075446,LOW PRIORITY 🟢,-66.0
2023-09-13,360,245,22,25,286,189,0,139,0,124,0,21,115,-3,97,-139,-124,-21,-75,0.2807443365695793,0.13751853329820934,1,High Stress,0.9658026056107064,0.36184251002106227,LOW PRIORITY 🟢,137.0
2023-09-14,620,245,22,25,316,189,0,138,0,124,0,21,375,-3,127,-138,-124,-21,216,0.29885486681603185,0.10803202600156686,1,High Stress,0.9032914348771117,0.35527673730003456,LOW PRIORITY 🟢,291.0
2023-09-15,410,380,22,25,336,189,80,138,0,124,0,21,30,-3,147,-58,-124,-21,-29,0.2836071695294996,0.13098451956584395,1,High Stress,0.9519505462979354,0.3621569713296569,LOW PRIORITY 🟢,-245.0
2023-09-16,540,430,48,25,501,189,22,138,0,124,20,16,110,23,312,-116,-124,4,209,0.2984192183221309,0.10557041109850307,1,High Stress,0.8980728300441377,0.3546377881877868,LOW PRIORITY 🟢,238.0
2023-09-17,1250,430,60,25,582,189,484,137,0,124,50,16,820,35,393,347,-124,34,1505,0.37907642519293006,-0.04968879850582841,-1,High Stress,0.568924489011409,0.6314123208661926,MEDIUM PRIORITY 🟡,1296.0
2023-09-18,1120,380,22,25,443,189,312,138,0,124,10,20,740,-3,254,174,-124,-10,1031,0.34957679860592483,0.0312386447063982,1,High Stress,0.740490051822194,0.33287406432458366,LOW PRIORITY 🟢,-474.0
2023-09-19,1030,460,82,35,536,189,80,138,0,124,40,16,570,47,347,-58,-124,24,806,0.3355738113019666,0.03323349907718903,1,High Stress,0.744719127884226,0.3358503397418392,LOW PRIORITY 🟢,-225.0
2023-09-20,725,460,58,35,443,189,22,138,0,248,5,21,265,23,254,-116,-248,-16,162,0.2954941498630819,0.09328688877879837,1,High Stress,0.8720318563468421,0.362663529659471,LOW PRIORITY 🟢,-644.0
2023-09-21,630,460,58,35,432,189,22,138,0,248,0,21,170,23,243,-116,-248,-21,51,0.28858600945979584,0.10288227058999683,1,High Stress,0.8923739926541204,0.3575013696638945,LOW PRIORITY 🟢,-111.0
2023-09-22,600,460,58,35,410,189,113,136,0,314,0,21,140,23,221,-23,-314,-21,26,0.2870301219815783,0.10516251412782224,1,High Stress,0.8972080915751347,0.35688907738619113,LOW PRIORITY 🟢,-25.0
2023-09-23,560,460,38,35,396,189,23,139,0,284,0,16,100,3,207,-116,-284,-16,-106,0.2788150360965895,0.12196299991584209,1,High Stress,0.9328249933986281,0.3627263325821611,LOW PRIORITY 🟢,-132.0
2023-09-24,1100,460,69,35,467,189,278,139,0,284,25,14,640,34,278,139,-284,11,818,0.33632063729151107,0.03908366519347073,1,High Stress,0.7571214354629339,0.34677663576743556,LOW PRIORITY 🟢,924.0
2023-09-25,1520,460,209,35,513,189,775,138,0,279,10,16,1060,174,324,637,-279,-6,1910,0.4042818023400548,-0.07618222826670362,-1,Moderate Stress,0.5127586198415075,0.6155118631364711,MEDIUM PRIORITY 🟡,1092.0
2023-09-26,2040,1684,93,35,525,189,1284,138,0,290,0,17,356,58,336,1146,-290,-17,1589,0.3843042071197411,-0.03187299292853785,-1,High Stress,0.6066938610497633,0.6130370332005562,MEDIUM PRIORITY 🟡,-321.0
2023-09-27,2600,1684,572,40,421,189,843,137,0,284,25,5,916,532,232,706,-284,20,2122,0.4174757281553398,-0.11019037548255595,-1,Moderate Stress,0.44066160694146045,0.5998783661195496,MEDIUM PRIORITY 🟡,533.0
2023-09-28,3210,3210,652,40,778,189,1029,138,0,284,450,35,0,612,589,891,-284,415,2223,0.4237615135673388,-0.20721559005317836,-1,Moderate Stress,0.23496889154215478,0.5897519622593309,MEDIUM PRIORITY 🟡,101.0
2023-09-29,2840,3210,537,5,490,189,705,138,0,284,420,45,-370,532,301,567,-284,375,1121,0.3551779935275081,-0.1611746582929232,-1,High Stress,0.33257531596688833,0.6402254228935367,MEDIUM PRIORITY 🟡,-1102.0
2023-09-30,2100,3210,595,5,345,189,625,139,0,189,425,45,-1110,590,156,486,-189,380,313,0.30489171023151607,-0.1539272797625748,-1,High Stress,0.3479397032143798,0.6606158972282445,MEDIUM PRIORITY 🟡,-808.0
2023-10-01,1200,1200,547,5,371,189,368,137,0,284,415,45,0,542,182,231,-284,370,1041,0.3501991535972119,-0.1268344543252592,-1,High Stress,0.4053762866499621,0.6366689327390598,MEDIUM PRIORITY 🟡,728.0
2023-10-02,1020,1200,374,10,371,189,323,138,0,284,395,45,-180,364,182,185,-284,350,617,0.32381130196664176,-0.09253778975627158,-1,High Stress,0.4780849541396831,0.6449485358902646,MEDIUM PRIORITY 🟡,-424.0
2023-10-03,330,330,287,10,120,189,264,137,0,284,395,45,0,277,-69,127,-284,350,401,0.31036843415484194,-0.08384477453027994,-1,High Stress,0.4965140801638283,0.6483075384996886,MEDIUM PRIORITY 🟡,-216.0
2023-10-04,170,630,184,10,325,189,265,138,0,284,15,15,-460,174,136,127,-284,0,-307,0.26630570077172017,0.07203246212039188,1,High Stress,0.8269726338244242,0.37829234845022136,LOW PRIORITY 🟢,-708.0
2023-10-05,140,550,114,10,325,189,230,137,0,475,0,15,-410,104,136,93,-475,-15,-567,0.2501244709982574,0.08313510841867183,1,High Stress,0.850510159356501,0.3791408036214662,LOW PRIORITY 🟢,-260.0
2023-10-06,480,550,91,10,408,189,232,139,0,379,0,15,-70,81,219,93,-379,-15,-71,0.2809932785660941,0.07929658740085088,1,High Stress,0.8423725240545126,0.3675214661162417,LOW PRIORITY 🟢,496.0
2023-10-07,380,550,149,10,351,189,231,138,0,284,0,15,-170,139,162,93,-284,-15,-75,0.2807443365695793,0.10681754930422044,1,High Stress,0.9007167535350309,0.3596924938555272,LOW PRIORITY 🟢,-4.0
2023-10-08,300,550,117,10,325,189,393,138,0,284,0,15,-250,107,136,255,-284,-15,-51,0.28223798854866816,0.10389882018526109,1,High Stress,0.8945290700483144,0.359268978567567,LOW PRIORITY 🟢,24.0
2023-10-09,200,550,58,10,325,189,214,237,0,189,0,15,-350,48,136,-23,-189,-15,-393,0.26095344784665175,0.13035617672637728,1,High Stress,0.9506184642672636,0.3750518890737643,LOW PRIORITY 🟢,-342.0
2023-10-10,180,550,22,10,325,189,156,237,0,189,0,15,-370,12,136,-81,-189,-15,-507,0.25385860094597956,0.13909612848254754,1,High Stress,0.9691470953776545,0.3749135705260403,LOW PRIORITY 🟢,-114.0
2023-10-11,370,550,22,10,325,189,203,238,0,284,0,15,-180,12,136,-35,-284,-15,-366,0.2626338063231267,0.13601117971498589,1,High Stress,0.9626070275027659,0.37096243728460543,LOW PRIORITY 🟢,141.0
2023-10-12,210,550,22,10,325,189,215,238,0,284,0,15,-340,12,136,-23,-284,-15,-514,0.2534229524520787,0.13007712510310482,1,High Stress,0.9500268769527546,0.3756810229656839,LOW PRIORITY 🟢,-148.0
2023-10-13,170,550,22,10,270,189,189,189,0,373,0,15,-380,12,81,0,-373,-15,-675,0.24340303709235747,0.11144350333153158,1,High Stress,0.9105237408156145,0.38090113260157427,LOW PRIORITY 🟢,-161.0
2023-10-14,120,545,22,10,270,189,188,188,0,148,0,15,-425,12,81,0,-148,-15,-495,0.254605426935524,0.14175591412795668,1,High Stress,0.9747858206740163,0.375607082846496,LOW PRIORITY 🟢,180.0
2023-10-15,270,545,58,10,296,189,213,190,0,148,0,15,-275,48,107,23,-148,-15,-260,0.2692307692307692,0.13481605539964325,1,High Stress,0.9600733730630364,0.36918351612823,LOW PRIORITY 🟢,235.0
2023-10-16,170,545,48,10,270,189,188,188,0,148,0,15,-375,38,81,0,-148,-15,-419,0.25933532486930544,0.14305224076662354,1,High Stress,0.9775340232678663,0.37290265764294184,LOW PRIORITY 🟢,-159.0
2023-10-17,120,545,22,10,270,189,490,189,0,101,0,15,-425,12,81,301,-101,-15,-147,0.27626338063231265,0.11356296272300342,1,High Stress,0.9150169785717968,0.36626533522538907,LOW PRIORITY 🟢,272.0
2023-10-18,100,545,22,10,270,189,151,186,810,105,0,15,-445,12,81,-35,705,-15,303,0.304269355240229,0.08295794229570036,1,High Stress,0.8501345685260964,0.3551398131655305,LOW PRIORITY 🟢,450.0
2023-10-19,100,545,22,10,270,189,151,188,937,111,0,15,-445,12,81,-37,826,-15,422,0.3116753796365447,0.07891735555743068,1,High Stress,0.8415685554368271,0.34608600885615376,LOW PRIORITY 🟢,119.0
2023-10-20,100,545,102,10,270,189,154,189,1546,122,0,15,-445,92,81,-35,1424,-15,1102,0.35399551904406273,0.002467239955248446,1,High Stress,0.6794948930347959,0.3339948043318322,LOW PRIORITY 🟢,680.0
2023-10-21,90,545,102,10,270,189,188,188,1179,136,0,15,-455,92,81,0,1043,-15,746,0.33183968135424446,0.03954967948369964,1,High Stress,0.7581093822064301,0.3398350898110769,LOW PRIORITY 🟢,-356.0
2023-10-22,90,545,102,10,270,189,153,188,420,136,0,15,-455,92,81,-35,284,-15,-48,0.2824246950460543,0.0829280891236015,1,High Stress,0.8500712800287766,0.3716230873298665,LOW PRIORITY 🟢,-794.0
2023-10-23,90,545,102,10,270,189,154,189,147,147,0,15,-455,92,81,-35,0,-15,-332,0.2647498132935026,0.11900929250705433,1,High Stress,0.926563156204067,0.3722161053157446,LOW PRIORITY 🟢,-284.0
2023-10-24,90,545,102,10,270,189,163,186,184,184,0,15,-455,92,81,-23,0,-15,-320,0.26549663928304706,0.12646540533813194,1,High Stress,0.9423700585782084,0.36744566677942697,LOW PRIORITY 🟢,12.0
2023-10-25,90,545,102,10,270,189,164,187,0,190,0,15,-455,92,81,-23,-190,-15,-510,0.2536718944485935,0.11916679691772836,1,High Stress,0.9268970643542553,0.3762355044407534,LOW PRIORITY 🟢,-190.0
2023-10-26,90,545,102,10,270,189,153,188,0,285,0,15,-455,92,81,-35,-285,-15,-617,0.24701269604182224,0.10348168400042113,1,High Stress,0.8936447445157119,0.3782233642325645,LOW PRIORITY 🟢,-107.0
2023-10-27,90,545,58,12,270,189,165,188,0,285,0,15,-455,46,81,-23,-285,-15,-651,0.24489668907144635,0.11319542377755493,1,High Stress,0.9142377988086923,0.37810128365697,LOW PRIORITY 🟢,-34.0
2023-10-28,90,546,22,12,270,189,157,188,0,190,0,15,-456,10,81,-31,-190,-15,-601,0.24800846402788151,0.13145763695370327,1,High Stress,0.9529535515542709,0.37680404474001983,LOW PRIORITY 🟢,50.0
2023-10-29,70,545,22,12,296,189,157,188,0,284,0,15,-475,10,107,-31,-284,-15,-688,0.24259397560368434,0.10798695433850014,1,High Stress,0.9031958832949298,0.3801094137500492,LOW PRIORITY 🟢,-87.0
2023-10-30,70,545,22,12,296,189,211,188,0,190,0,15,-475,10,107,23,-190,-15,-540,0.2518048294747324,0.12961213212521616,1,High Stress,0.9490410953836356,0.37649008445435705,LOW PRIORITY 🟢,148.0
2023-10-31,160,545,105,12,686,189,362,188,0,95,30,10,-385,93,497,174,-95,20,304,0.3043315907393577,0.03293749045780536,1,High Stress,0.7440915918672011,0.3614779162371753,LOW PRIORITY 🟢,844.0
2023-11-01,180,245,48,12,525,189,188,188,0,190,0,10,-65,36,336,0,-190,-10,107,0.29207119741100324,0.10513053721139459,1,High Stress,0.8971403007560244,0.35714901170510294,LOW PRIORITY 🟢,-197.0
2023-11-02,130,245,58,12,190,189,72,188,0,190,0,10,-115,46,1,-116,-190,-10,-384,0.26151356733881004,0.13322572014177153,1,High Stress,0.9567018744372974,0.3771804940544876,LOW PRIORITY 🟢,-491.0
2023-11-03,100,245,68,12,235,189,108,189,142,142,0,10,-145,56,46,-81,0,-10,-134,0.2770724421209858,0.13832941189945985,1,High Stress,0.9675216620651397,0.3655051627093099,LOW PRIORITY 🟢,250.0
2023-11-04,120,245,82,12,698,189,385,188,313,123,0,10,-125,70,509,197,190,-10,831,0.33712969878018423,0.03434391479888044,1,High Stress,0.7470732007510325,0.3470348919613466,LOW PRIORITY 🟢,965.0
2023-11-05,90,95,104,12,386,189,153,188,350,66,10,10,-5,92,197,-35,284,0,533,0.3185835200398307,0.0930027862029662,1,High Stress,0.871429561051403,0.34552556943368956,LOW PRIORITY 🟢,-298.0
2023-11-06,70,95,58,12,189,189,188,188,66,66,0,10,-25,46,0,0,0,-10,11,0.2860965894946477,0.13190686523251738,1,High Stress,0.9539059120815044,0.36539011456402437,LOW PRIORITY 🟢,-522.0
2023-11-07,230,68,92,12,142,189,107,188,0,284,0,10,162,80,-47,-81,-284,-10,-180,0.27420960916106546,0.12471959469336918,1,High Stress,0.9386689533172365,0.3659828126195966,LOW PRIORITY 🟢,-191.0
2023-11-08,160,68,36,12,189,189,130,188,162,67,0,10,92,24,0,-58,95,-10,143,0.29431167537963654,0.12807218499217954,1,High Stress,0.9457764191985073,0.3580656301407669,LOW PRIORITY 🟢,323.0
2023-11-09,140,68,12,12,46,189,198,161,447,67,0,10,72,0,-143,37,380,-10,336,0.3063231267114762,0.11488613153111304,1,High Stress,0.9178220863602843,0.3499583849145496,LOW PRIORITY 🟢,193.0
2023-11-10,80,68,26,12,606,189,368,160,161,66,10,10,12,14,417,208,95,0,746,0.33183968135424446,0.07284666272537632,1,High Stress,0.8286987329014545,0.3407080287053543,LOW PRIORITY 🟢,410.0
2023-11-11,60,68,12,12,189,189,57,161,446,66,0,10,-8,0,0,-104,380,-10,258,0.3014687577794374,0.11431062020495286,1,High Stress,0.9166020067351599,0.35715440222893635,LOW PRIORITY 🟢,-488.0
2023-11-12,60,63,12,12,66,189,24,163,1016,67,0,10,-3,0,-123,-139,949,-10,674,0.32735872541697786,0.06831517568094947,1,High Stress,0.819092014904593,0.3430454998844629,LOW PRIORITY 🟢,416.0
2023-11-13,40,68,12,12,36,189,22,161,1206,68,0,10,-28,0,-153,-139,1138,-10,808,0.335698282300224,0.061705553870029906,1,High Stress,0.8050796670415441,0.33431704055050226,LOW PRIORITY 🟢,134.0
2023-11-14,60,68,35,12,62,189,278,162,1093,50,0,10,-8,23,-127,116,1043,-10,1037,0.34995021160069706,0.0524396873954196,1,High Stress,0.7854361007363884,0.32872680173279084,LOW PRIORITY 🟢,229.0
2023-11-15,120,68,93,12,606,189,301,162,1530,54,30,10,52,81,417,139,1476,20,2185,0.4213965646004481,-0.08847992283908501,-1,Moderate Stress,0.48668760107655307,0.6078597519707103,MEDIUM PRIORITY 🟡,1148.0
2023-11-16,120,68,81,12,258,189,189,166,1550,57,10,10,52,69,69,23,1493,0,1706,0.39158576051779936,-0.024453327058739482,-1,High Stress,0.6224234961437781,0.6119504110440425,MEDIUM PRIORITY 🟡,-479.0
2023-11-17,70,68,58,12,189,189,116,162,1210,57,0,10,2,46,0,-46,1153,-10,1145,0.35667164550659697,0.03315716342646258,1,High Stress,0.7445572968864881,0.33073304242613893,LOW PRIORITY 🟢,-561.0
2023-11-18,70,68,36,12,70,189,61,119,902,57,0,10,2,24,-119,-58,845,-10,684,0.32798108040826485,0.07490514333307285,1,High Stress,0.8330626961007908,0.34346177146738394,LOW PRIORITY 🟢,-461.0
2023-11-19,50,68,66,12,36,189,69,127,344,59,0,10,-18,54,-153,-58,285,-10,100,0.2916355489171023,0.10653602690667452,1,High Stress,0.9001199281978935,0.36362289802770814,LOW PRIORITY 🟢,-584.0
2023-11-20,40,68,66,12,0,189,123,158,59,59,10,10,-28,54,-189,-35,0,0,-198,0.27308937017674884,0.13778380637131887,1,High Stress,0.966364982503885,0.3682726443652305,LOW PRIORITY 🟢,-298.0
2023-11-21,70,68,186,12,362,189,162,162,61,61,20,10,2,174,173,0,0,10,359,0.3077545431914364,0.09392795791435121,1,High Stress,0.8733909180282216,0.3551269314434024,LOW PRIORITY 🟢,557.0
2023-11-22,70,68,66,12,189,189,142,164,0,141,10,10,2,54,0,-22,-141,0,-107,0.27875280059746077,0.13946292804469684,1,High Stress,0.9699247076538,0.368156739048182,LOW PRIORITY 🟢,-466.0
2023-11-23,210,68,197,12,525,189,451,162,0,281,20,10,142,185,336,289,-281,10,681,0.3277943739108788,0.030845513348481346,1,High Stress,0.7396566163397125,0.34884125468697896,LOW PRIORITY 🟢,788.0
2023-11-24,150,68,231,12,455,189,198,163,0,281,10,10,82,219,266,35,-281,0,321,0.3053895942245457,0.06825454611423437,1,High Stress,0.8189634806852533,0.35312479551624315,LOW PRIORITY 🟢,-360.0
2023-11-25,50,38,220,12,235,189,128,163,0,422,10,10,12,208,46,-35,-422,0,-191,0.2735250186706497,0.08413062798340776,1,High Stress,0.852620653246258,0.37151424462523125,LOW PRIORITY 🟢,-512.0
2023-11-26,50,38,12,12,166,189,164,164,3776,395,10,10,12,0,-23,0,3381,0,3370,0.49514563106796117,-0.15518761896278777,-1,Moderate Stress,0.34526779371576904,0.6099926548830902,MEDIUM PRIORITY 🟡,3561.0
2023-11-27,100,38,174,12,281,189,532,162,0,845,15,10,62,162,92,370,-845,5,-154,0.2758277321384118,-0.028864318407229472,-1,High Stress,0.6130722281039291,0.7190534795499341,HIGH PRIORITY 🔴,-3524.0
2023-11-28,700,38,231,12,663,189,452,163,0,282,80,10,662,219,474,289,-282,70,1432,0.37453323375653474,-0.08863002539168596,-1,High Stress,0.4863693848090654,0.6383719217573613,MEDIUM PRIORITY 🟡,1586.0
2023-11-29,760,38,393,12,570,189,514,340,247,247,50,10,722,381,381,174,0,40,1698,0.39108787652476973,-0.05787469775212206,-1,High Stress,0.5515704449991725,0.6087560940686852,MEDIUM PRIORITY 🟡,266.0
2023-11-30,920,38,362,362,389,389,3098,2566,249,249,80,10,882,0,0,532,0,70,1484,0.37776947971122726,-0.0561313829500093,-1,High Stress,0.555266259092749,0.6145746846513375,MEDIUM PRIORITY 🟡,-214.0
2023-12-01,730,38,242,612,985,2189,1431,526,210,817,50,10,692,-370,-1204,905,-607,40,-544,0.25155588747821755,-0.12209721545444097,-1,High Stress,0.4154191969506086,0.7070057614015313,HIGH PRIORITY 🔴,-2028.0
2023-12-02,370,38,279,612,522,2189,609,3285,0,282,50,10,332,-333,-1667,-2676,-282,40,-4586,0.0,-0.228011073842745,-1,High Stress,0.19088262440378398,0.8653410927901714,HIGH PRIORITY 🔴,-4042.0
2023-12-03,830,25,890,612,1276,2189,450,1650,99,99,150,10,805,278,-913,-1200,0,140,-890,0.23002240477968633,-0.16400321066801282,-1,High Stress,0.32657880648988175,0.744736615262921,HIGH PRIORITY 🔴,3696.0
2023-12-04,3950,25,4506,2562,5777,2189,5304,3279,100,100,371,371,3925,1944,3588,2025,0,0,11482,1.0,-0.31805037131921354,-1,Normal,0.0,0.5,MEDIUM PRIORITY 🟡,12372.0
2023-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28541199900423203,0.019337042820796735,1,High Stress,0.7152587465343405,0.542906674277386,MEDIUM PRIORITY 🟡,-11482.0
2023-12-06,8585,8585,2662,2662,1240,1189,4166,6110,77,77,450,450,0,0,51,-1944,0,0,-1893,0.16760019915359722,-0.06773908623443314,-1,High Stress,0.5306580165994053,0.746801258328148,HIGH PRIORITY 🔴,-1893.0
2023-12-07,4675,4700,2309,2716,850,289,2606,2606,0,141,347,347,-25,-407,561,0,-141,0,-12,0.2846651730146876,0.001895778531463499,1,High Stress,0.6782833991718401,0.3880747849766523,LOW PRIORITY 🟢,1881.0
2023-12-08,2380,3215,800,2016,640,289,2293,2622,2713,104,269,269,-835,-1216,351,-329,2609,0,580,0.32150858849887975,-0.114616737738088,-1,High Stress,0.4312777526958337,0.648815702517453,MEDIUM PRIORITY 🟡,592.0
2023-12-09,2990,3215,750,1736,396,489,1511,2622,104,104,185,185,-225,-986,-93,-1111,0,0,-2415,0.13511326860841424,-0.1658864206372812,-1,High Stress,0.3225864157081648,0.7808591432580303,HIGH PRIORITY 🔴,-2995.0
2023-12-10,1610,1009,750,1456,239,239,1091,1623,74,74,118,118,601,-706,0,-532,0,0,-637,0.24576798605924818,-0.030375013444252752,-1,High Stress,0.6098695661394004,0.7058583283412132,HIGH PRIORITY 🔴,1778.0
2023-12-11,1380,512,556,846,239,239,973,1123,0,140,102,102,868,-290,0,-150,-140,0,288,0.30333582275329846,0.0327701819146371,1,High Stress,0.7437368990308485,0.36328520857162105,LOW PRIORITY 🟢,925.0
2023-12-12,1080,512,328,536,189,189,622,622,0,113,72,72,568,-208,0,0,-113,0,247,0.30078416728902163,0.09036884432465209,1,High Stress,0.865845624344311,0.35027070329373683,LOW PRIORITY 🟢,-41.0
2023-12-13,840,512,257,396,189,189,485,624,0,225,54,54,328,-139,0,-139,-225,0,-175,0.274520786656709,0.11267398954702296,1,High Stress,0.913132362214144,0.3695614624750726,LOW PRIORITY 🟢,-422.0
2023-12-14,840,269,46,16,189,189,231,324,0,283,32,32,571,30,0,-93,-283,0,225,0.2994149863081902,0.09746833668384774,1,High Stress,0.8808964940360925,0.35675872087758936,LOW PRIORITY 🟢,400.0
2023-12-15,680,269,46,16,189,189,207,323,0,248,32,32,411,30,0,-116,-248,0,77,0.29020413243714216,0.11647467611909967,1,High Stress,0.9211897887795147,0.35729043297315216,LOW PRIORITY 🟢,-148.0
2023-12-16,680,269,155,16,281,189,246,223,0,249,32,32,411,139,92,23,-249,0,416,0.31130196664177245,0.0924702175022038,1,High Stress,0.870300519464829,0.34982913307096636,LOW PRIORITY 🟢,339.0
2023-12-17,700,269,85,16,235,189,223,223,0,249,32,32,431,69,46,0,-249,0,297,0.3038959422454568,0.11041002408480455,1,High Stress,0.908332772689351,0.3499757275516977,LOW PRIORITY 🟢,-119.0
2023-12-18,270,675,51,16,189,189,198,222,0,167,26,26,-405,35,0,-24,-167,0,-561,0.25049788399302964,0.1166286000730844,1,High Stress,0.9215161063888108,0.3886210871014483,LOW PRIORITY 🟢,-858.0
2023-12-19,240,675,16,16,143,189,188,223,0,249,20,20,-435,0,-46,-35,-249,0,-765,0.2378018421707742,0.11183105361598061,1,High Stress,0.911345344464881,0.384396848070772,LOW PRIORITY 🟢,-204.0
2023-12-20,220,675,51,16,46,189,165,223,0,249,18,18,-455,35,-143,-58,-249,0,-870,0.2312671147622604,0.09172497513181721,1,High Stress,0.868720611319572,0.386063823802187,LOW PRIORITY 🟢,-105.0
2023-12-21,220,525,51,16,46,189,114,172,0,373,16,16,-305,35,-143,-58,-373,0,-844,0.23288523773960668,0.0983549366008713,1,High Stress,0.8827760791028447,0.38397768504225616,LOW PRIORITY 🟢,26.0
2023-12-22,210,525,51,16,46,189,139,174,0,249,16,16,-315,35,-143,-35,-249,0,-707,0.24141150112023899,0.12278728891414631,1,High Stress,0.9345724797926063,0.3815089277457324,LOW PRIORITY 🟢,137.0
2023-12-23,200,431,51,16,46,189,115,173,0,124,13,13,-231,35,-143,-58,-124,0,-521,0.25298730395817776,0.14594778941855296,1,High Stress,0.9836725643411525,0.37651313754564436,LOW PRIORITY 🟢,186.0
2023-12-24,170,133,28,16,46,189,56,172,0,124,13,13,37,12,-143,-116,-124,0,-334,0.2646253422952452,0.15096506729228504,1,High Stress,0.9943091551936223,0.3707102839121899,LOW PRIORITY 🟢,187.0
2023-12-25,140,136,28,16,46,189,56,172,0,124,13,13,4,12,-143,-116,-124,0,-367,0.262571570823998,0.15332288665861388,1,High Stress,0.9993077142798095,0.36924767724561497,LOW PRIORITY 🟢,-33.0
2023-12-26,140,138,28,16,46,189,56,172,0,373,10,10,2,12,-143,-116,-373,0,-618,0.24695046054269354,0.12806567853449652,1,High Stress,0.9457626255578091,0.38058231903353523,LOW PRIORITY 🟢,-251.0
2023-12-27,140,138,16,16,46,189,56,126,0,314,10,10,2,0,-143,-70,-314,0,-525,0.25273836196166294,0.14170114809328493,1,High Stress,0.9746697170979187,0.37513421378153516,LOW PRIORITY 🟢,93.0
2023-12-28,140,138,16,16,46,189,34,127,0,285,10,10,2,0,-143,-93,-285,0,-519,0.25311177495643516,0.14313213654327295,1,High Stress,0.9777034017054269,0.37354110573225774,LOW PRIORITY 🟢,6.0
2023-12-29,90,88,16,16,46,189,34,126,0,285,10,10,2,0,-143,-92,-285,0,-518,0.25317401045556387,0.14313213654327295,1,High Stress,0.9777034017054269,0.3734291603072973,LOW PRIORITY 🟢,1.0
2023-12-30,90,88,16,16,46,189,33,126,0,279,10,10,2,0,-143,-93,-279,0,-513,0.2534851879512074,0.14373448428723257,1,High Stress,0.9789803743317489,0.37333823369979235,LOW PRIORITY 🟢,5.0
2023-12-31,70,38,16,16,46,189,33,126,0,190,10,10,32,0,-143,-93,-190,0,-394,0.26089121234752305,0.14933703761385164,1,High Stress,0.9908577446835855,0.37147809250066455,LOW PRIORITY 🟢,119.0
2024-01-01,50,38,16,16,46,189,32,125,0,290,10,10,12,0,-143,-93,-290,0,-514,0.2534229524520787,0.1424298508163696,1,High Stress,0.9762145613169547,0.37522838798346597,LOW PRIORITY 🟢,-120.0
2024-01-02,40,38,16,16,46,189,32,126,0,190,10,10,2,0,-143,-94,-190,0,-425,0.2589619118745332,0.1503770660737912,1,High Stress,0.9930625970919438,0.3719577766847832,LOW PRIORITY 🟢,89.0
2024-01-03,40,38,16,16,46,189,32,127,0,285,10,10,2,0,-143,-95,-285,0,-521,0.25298730395817776,0.1421655052438121,1,High Stress,0.9756541507178773,0.37505823938851535,LOW PRIORITY 🟢,-96.0
2024-01-04,40,38,16,16,46,189,32,127,0,380,0,15,2,0,-143,-95,-380,-15,-631,0.2461413990540204,0.1225138770362913,1,High Stress,0.9339928486953982,0.378707509331703,LOW PRIORITY 🟢,-110.0
2024-01-05,40,38,16,16,69,189,127,127,0,285,5,10,2,0,-120,0,-285,-5,-408,0.2600199153597212,0.13717302318594254,1,High Stress,0.9650701268060514,0.3735949566428035,LOW PRIORITY 🟢,223.0
2024-01-06,40,38,16,16,46,189,33,126,0,380,0,10,2,0,-143,-93,-380,-10,-624,0.24657704754792134,0.12377730058342562,1,High Stress,0.9366712969859745,0.38020323180314897,LOW PRIORITY 🟢,-216.0
2024-01-07,40,38,16,16,46,189,36,129,0,380,0,10,2,0,-143,-93,-380,-10,-624,0.24657704754792134,0.12791040508209495,1,High Stress,0.9454334470221547,0.37671147622603934,LOW PRIORITY 🟢,0.0
2024-01-08,190,88,97,16,258,189,497,150,756,281,10,10,102,81,69,347,475,0,1074,0.35225292506845907,0.027757879786792006,1,High Stress,0.7331108567217357,0.35132261603027093,LOW PRIORITY 🟢,1698.0
